customer_tweet_id,customer_text,amazon_reply,created_at
1358102,"When @115830 Email saying your parcel will be here by 8pm.. It’s nearly 9pm and it’s not here, so much for ‘Amazon Prime’🖕🏼😭",@436632 I'm so sorry that your item hasn't arrived!  What is the current status? You can check that here: https://t.co/aaDyEz1VgE ^FR,Fri Oct 27 19:45:01 +0000 2017
2773107,"bonjour @120533, est-il possible de faire un achat sur la xbox one x en payant 4x sans frais pour une livraison en belgique ? merci","@775071 Bonjour, oui, c'est possible. Il suffit juste de respecter les conditions indiquées sur la page suivante : https://t.co/KN8fViY0Gv ^SB",Tue Nov 21 13:42:02 +0000 2017
721273,"@AmazonHelp Competitive Manufacturing Strategies. I very well remember, couldn't not find this book in India then, and therefore got a cousin who lived in US to order it from @115821. One more thing, the only shopping app that I have on my phone is @115850. Keep doing the great work!",@292654 Are you a scientist? 😜 Your love and support brings out the best in us. What genre do you prefer the most? ^HA,Mon Oct 16 10:36:58 +0000 2017
470819,"@AmazonHelp Yes, I wrote back.","@227098 Thank you for confirming. If you've replied to our email, you should've received a correspondence from us here: https://t.co/fYrzNInVt2, request you to check. ^MO",Fri Dec 01 18:34:56 +0000 2017
2817845,@115821 why does the vinyl have auto rip but the CD doesnt? https://t.co/MWpVhvp65Z,"@785469 Thanks for reaching out to our Social Media team! We're here to help! Just to confirm, is the CD shipped and sold by Amazon? You can confirm if it is eligible for AutoRip here: https://t.co/jWIK8Se2Ec. ^VB",Mon Nov 27 03:54:20 +0000 2017
235131,When @AmazonHelp says they’ll replace your lost parcel at no extra cost yet you still get a £1 charge from them... 🤔,"@171997 A £1.00 authorisation charge can happen at dispatch, even if it's no cost. The charge will fall off in a day or two. ^MJ",Thu Oct 05 13:28:26 +0000 2017
2948112,@AmazonHelp Well we’ll see what happens when they get home first!,@585744 Sounds good! We'll be here if you need us. ^KJ,Wed Nov 29 16:27:50 +0000 2017
46489,@115830 paid 4 nextday delivery only 2 b told after notifications all day saying that they r delivering 2day only 2 b told they cant deliv,@126320 I'm sorry you didn't receive your order. Did we specify why we were unable to deliver your order? ^CO,Wed Nov 01 16:11:43 +0000 2017
102883,@AmazonHelp They called be back twice with no caller id. They didn't legibly introduce who they were.,@138631 I'm sorry for the frustration! Were you able to try any of these tips: https://t.co/FDP0zxHBm8? ^SJ,Thu Nov 30 18:22:07 +0000 2017
837537,@118919 @115850 ordered for pre shaving foam.. but received shaving gel... fucking service,@319321 Sorry for the hassle Vanaraj. Please report this to our support team here: https://t.co/vlvfJr4nN9 and we'll check this. ^HN,Fri Oct 13 09:47:20 +0000 2017
517707,"@AmazonHelp You asked for my tracking information, how should i get it to you?","@239077 Thank you for the information you sent in your DM. If your order hasn't arrive by Sunday at 8 PM, please let us know: https://t.co/hApLpM3Ejd ^LR",Sat Dec 02 01:23:53 +0000 2017
2392639,@AmazonHelp Papuche ! Hommage à moi moche et méchant ! 😄,"@689001 Joli nom, il paraît plutôt calme ! Quel âge a-t-il ? ^ASZ",Tue Nov 14 11:10:51 +0000 2017
2869575,@AmazonHelp Roughly Thursday. Thanks for your help? :),"@796868 Thanks for letting us know! If a carrier delivery update was received, please allow for delivery by the date provided and keep us posted. I really hope this didn't cause too much of an inconvenience for you. ^QJ",Tue Nov 28 03:25:52 +0000 2017
1226517,@20433 . Les gens sont dingues. Un livreur d'Amazon s'est fait gazer lacrimo en livrant une cliente dans le patelin a côté...,"@407746 Bonjour, pouvez-vous nous donner plus de détails concernant cet incident, s'il vous plaît ? ^ASZ",Wed Oct 25 17:11:47 +0000 2017
918907,@115850 @AmazonHelp in trouble plz help need bill for invoice no IGHyd71527819315594 (jay parkash joshi) jan-2017 https://t.co/HF72O7BXTi,"@338138 Also, don’t provide your order details as its personal information. Our Twitter page is visible to public. 2/2 ^RS",Sat Oct 21 10:31:18 +0000 2017
1250159,I asked for replacement not refund you shitty @115850 how dare you to cancel the order without any prior information,@169505 Refund is initiated on your order as a replacement is not available. We've sent an email to your registered email for it. ^SF,Mon Oct 16 03:30:45 +0000 2017
469452,@115850 when will you tweet the winner list of the LG q6 quiz,@226784 We've escalated this to our team internally for an update. Kindly stay tuned. ^GK,Fri Dec 01 06:52:10 +0000 2017
2484016,"@AmazonHelp Replied , kindly provide the cashback","@709642 Thanks for doing that, Shriram. We'll check the details and provide an update soon. ^JC",Sat Nov 18 07:11:44 +0000 2017
2386062,"@AmazonHelp my order is delayed for more than a week, and customer care guy named ""varun av"" speaks damn rude. disappointed, good bye amazon",@687659 details here: https://t.co/beaaDm0muc and we'll have this addressed. (2/2) ^GK,Fri Oct 20 09:58:24 +0000 2017
2634736,"@AmazonHelp Ja, hat sich erledigt, ich musste synchronisieren. Danke.",@743820 Dann kann jetzt ja der entspannte Teil folgen :) Viel Spaß beim Spiel! ^AN,Fri Nov 17 19:38:39 +0000 2017
2494898,Thanks a lot @115821 for screwing up the last 3 Prime Orders. 1st had to cancel a dinner party Sat &amp; have no mask for Masquerade gala 2nite.,"@712090 Sorry to hear about all the issues. If you haven't already, reach out to us by phone or chat:  https://t.co/hApLpMlfHN ^CH",Mon Oct 30 00:33:56 +0000 2017
402188,Why is it always the important /urgent @115830 #prime deliveries that never make it by 9pm after waiting in all day? 👎,@211130 I am truly sorry for any missed deliveries! Does the status show reattempt for tomorrow here:https://t.co/uc4UmFqUQd ^TM,Mon Oct 09 19:58:55 +0000 2017
1302248,@AmazonHelp 届いてないのに配達完了になってるんですが、日本郵便に問い合せたらいいですか？,@424336 ご迷惑をおかけしております。お客様のかわりに配送業者に確認をとりご対応させていただきますので、お手数ですが先にお送りしたリンクよりカスタマーサービスにご連絡いただきますようお願いいたします。HM,Wed Oct 18 12:07:53 +0000 2017
1986325,@AmazonHelp Oh... Ihr habt aber wirklich für jeden was😀,@587989 Wir sind ja auch für alle da 😇✌ ^KM,Wed Oct 18 18:58:53 +0000 2017
1535370,Well every time i order something it dosent get here on time https://t.co/RzUEQLlC2m,"@321995 I'm sorry! So we can better assist, please contact us here: https://t.co/JzP7hlA23B ^WT",Tue Oct 17 02:23:22 +0000 2017
2958541,Hi @AmazonHelp I submitted a return request last week that needed seller review. Can you help me w/the status?,"@816566 We will do our best! We aren't able to view your account via Twitter, but what is the current status of your return shown here: https://t.co/hFnl9Usam7 ^AD",Wed Nov 29 20:05:27 +0000 2017
2534449,@AmazonHelp This is the first. I had another months ago saying someone attempted to hack my account. But this makes me nervous,"@182175 Are you able to log in this account? If so, please change the password. Keep us posted ^BD",Thu Nov 16 07:45:16 +0000 2017
1380593,@AmazonHelp My delivery date was just updated to a three day window without explanation. Incredibly frustrating.,@441365 I understand how frustrating this is. Have you reached us for your available options using ^SY's link? ^DW,Tue Nov 07 01:29:54 +0000 2017
234768,@AmazonHelp @115851 @115850 @10265 From 22nd September I m writing &amp; twitting but Amazon always reply that it will credit on 25sep then 28th then 1st then 3 then 5th Oct but,@171905 Sorry for any inconvenience. Please reply to our correspondence so that we could assist you accordingly. ^GS,Thu Oct 05 13:04:38 +0000 2017
2722631,@AmazonHelp @115830 @116324  useless. Your next day delivery doesn't work. You Cancelled my order so I booked for next day and you still didn't deliver or let me know it wasn't turning up. Wasted my weekend waiting and could of gone and got my shit myself. Cancelled prime,"@152965 Hi Nathan, I'm sorry to hear this. Were you advised why your order was cancelled? What was the estimated delivery date when you received your order confirmation? ^JC",Mon Nov 20 10:38:13 +0000 2017
2308297,Hey @115821 I’ve gotten used vinyls in better shape than this. Sad my after laughter looks bad. I love paramore on vinyl. https://t.co/hhVFz1GZCP,@595510 I'm sorry the vinyl came damaged! Was the order shipped by Amazon or a third-party seller: https://t.co/Y5jpI9gRhE? ^AR,Thu Oct 19 21:14:42 +0000 2017
2779160,"In ogni categoria che cerco sulle offerte prima o poi sbuca sempre un pacco di rotoli di carta igienica, #amazon ci stai dicendo qualcosa?",@776282 ehm... diciamo che diamo il giusto risalto alle priorità! 😜😎 ^RP,Tue Nov 21 16:12:37 +0000 2017
529037,"@AmazonHelp Hola, desde el jueves me actualizan el estado del pedido como “entrega hoy”, he intentado estar en casa para recibirlo, entiendo que Correos es responsable, pero a todos vosotros lo ofertáis como prime “envío un día” y no 3 o más","@242501 En este caso ¿ya has intentado contactar al transportista Alberto? Si no lo has intentado puedes encontrar la información de contacto en el siguiente enlace: https://t.co/4In6LjAR2N

Saludos.
^JL",Sat Dec 02 09:33:15 +0000 2017
754601,@AmazonHelp Ur rply didn't help at al.U r stil askng me 2 do a lot of arduous tasks instd of doing ur job. This is not the way to treat ur customers,@300380 We will be able to sort this issue for you only if you provide your details in the link sent by 'CB'. Please do the needful. ^SF,Sat Oct 14 02:49:25 +0000 2017
2419472,"@AmazonHelp I have done that team, and I didn't get anything other than sorry and time to wait, and I'm not interested in both, tell me some better solution?","@695086 Kindly reply to the email, we'll check this for you. ^SG",Sun Oct 29 13:41:31 +0000 2017
2959988,"@AmazonHelp I've tried Chrome, Firefox, and on my PC and Android phone.",@816941 Would you mind showing us what you're seeing?  ^AG,Wed Nov 29 20:30:05 +0000 2017
65899,@AmazonHelp Done,@131073 Please write to us via DM with your concern and we'll be glad to assist you with this right away. ^BV,Thu Nov 30 09:05:27 +0000 2017
379433,"Had an @115830 USB lightening cable for a month n it's packed in already, cba man😴",@206026 Apologies Lauren. Can you check replacement/refund options here: https://t.co/BjuXE6veDS Keep us posted. We'd like to help. ^PK,Mon Oct 09 06:15:28 +0000 2017
2318789,"@115821 @3375 @Walmart The most recent one was shipped USPS, but @3375 has screwed me over multiple times in the last decade (e.g., “we couldn’t find your house” - WTF?)... https://t.co/pae27qnVWc",@672154 I am sorry to hear this. Can I ask have you been in touch with the carrier and if so have they advised you the reason for the delay here?^GA,Sat Nov 25 15:39:54 +0000 2017
12556,"@115850 My friends are returning Amazon's return policy in India directly,
 they are cutting your pockets https://t.co/1h5lBnZGh9",@170829 We're sorry you feel this way. Please contact our support team here: https://t.co/vlvfJr4nN9 and we'll investigate this. ^ZH,Sat Oct 28 06:43:36 +0000 2017
21871,Yo @115830 stop putting my account on hold! I just got it off hold yesterday and it's already back on hold and orders cancelled wtf!?,"@120768 Sorry about that, have you received an email from an account specialist? ^KM",Wed Nov 01 07:56:57 +0000 2017
550499,@115830 not looking good as a prime customer next day delivery still no sign so why do i pay for this service ?,"@248244 I am sorry for your disappointment with this order! It is never our intention! Have we missed a delivery date quoted in your confirmation email? You can check here:  https://t.co/aaDyEz1VgE Let us know Karl, we are here to help! ^DJ",Sat Dec 02 19:01:31 +0000 2017
2604261,@AmazonHelp Any recent updates regarding the launch of amazon prime music in India?,@636815 Currently Amazon Prime Music is exclusively available on echo devices. ^EM,Fri Nov 17 09:16:09 +0000 2017
1406573,MY ONE DAY DELIVERY NEVER SHOWED UP @115830 YOU HAVE RUINED HALLOWEEN FOR ME. I HOPE YOURE PROUD OF YOURSELF. https://t.co/3HWapltxiw,@258476 Sorry for the frustration. We are here to help! Have we missed the delivery date shown here: https://t.co/aaDyEz1VgE ^AD,Sat Oct 28 18:32:04 +0000 2017
1366086,"@AmazonHelp Aspettavo 3 pacchi. Mi arriva la chiamata dal numero 0282950307. 2 squilli, non faccio tempo a rispondere. Consegna rimandata a lunedì.  Ottimo servizio!","@438019 Mi dispiace per l'inconveniente. Se non l'hai già fatto, segnala l'accaduto al nostro Servizio Clienti per una verifica approfondita, cliccando qui: https://t.co/uoGaE1P9fD. Buona giornata!

- Elisabetta",Sat Nov 25 12:31:13 +0000 2017
991010,@AmazonHelp ur delivery guy didn't call me &amp; I received a message saying I was not contactable!! Every time u prove u don't care abt custmr,"@184637 Sorry to know that, please connect with us here: https://t.co/TdDksLo6Mf and we'll check this out for you. ^MS",Sun Oct 22 13:01:10 +0000 2017
2336085,@AmazonHelp It says AMZL US,@675914 We'd like to look into this for you! Please fill out your info and details here: https://t.co/AYjNhYOiRW ^AH,Fri Oct 20 03:21:27 +0000 2017
812500,"@AmazonHelp Buenas tardes, se supone que hoy tendría que llegar el pedido, pues estaba en reparto. No ha venido nadie de ASM","@313574 Hola Andrés, lamentamos que continúen los inconvenientes con la entrega. ¿El transportista del pedido ya te ha dado alguna indicación de porqué no se ha entregado? ^MZ",Mon Nov 27 18:42:19 +0000 2017
2508094,"@AmazonHelp My password is working normally and I can sign-in and view Prime video, order goods and view my orders. It’s just the Music function that is sending an endless sing-in error cycle",@715038 I'm sorry you're still having trouble listening to music! Please delete the app and re-download it. Let us know if the problem continues! ^BN,Wed Nov 15 23:49:22 +0000 2017
1330234,@AmazonHelp I’ve already been in contact about this and been fobbed off. I usually recommend Amazon as having excellent customer service but recently I am really disappointed as the service delivered isn’t up to previous standards,"@430351 Apologies for the recent issues that you have encountered, please keep us posted on these deliveries. ^JJ",Sat Nov 11 10:18:01 +0000 2017
2923404,@115821 how long does it take to get a conformation?? I’m still waiting on one package to ship. Getting upset.,"@552394 Packages can ship close to, or even on, the delivery date. Keep us posted on its arrival! ^DG",Wed Nov 29 02:33:37 +0000 2017
301050,"Hey @116090: stop hiring random morons to deliver. Didn’t call me, left opened pkg in hallway in HUGE bag. #Unacceptable https://t.co/8xts6gkUx7",@187800 I'm sorry for the frustration! What carrier delivered the package? You can find that here: https://t.co/PyACxvY8Qo ^JF,Fri Oct 06 20:44:07 +0000 2017
2758150,@AmazonHelp Is any timeline? Should I cancel my order? Please let me know,@771844 The issue is being looked into and the team would connect with you shortly. If you do not wish to wait any longer you may cancel the order and place a new one. ^KK,Wed Nov 22 06:03:59 +0000 2017
418192,"@AmazonHelp あ、すみません自己解決しました。どうやら手数料数量がポイント分の金額を越えてたためっぽいです。
手数料等の金額詳細が最終ページで表れるため、カートに入れてる段階ではポイント分抑えれてる･･･と勘違いしておりました。","@214775 行き違いになり、失礼いたしました。問題解決についてお知らせいただき、ありがとうございます。
今後ともご利用の際に何かお困りのことやご不明点があれば、いつでもご遠慮なくお問い合わせください。 RI",Tue Oct 10 04:29:39 +0000 2017
2104264,@116928 ¿Tendréis disponible hoy el Xiaomi A1?,"@621226 Hola Markez, hemos realizado una búsqueda y tenemos estas opciones disponibles: https://t.co/vvcm5SNp0m. ❤ ^DA",Wed Nov 08 12:31:03 +0000 2017
1223049,"@AmazonHelp Je suis actuellement en train de discuter avec une conseillère.
Mais selon vos logiciels elle est déjà envoyée alors que c'est pas expédié","@406985 Entendu, merci de nous tenir informé de la situation, nous restons à votre disposition en cas de besoin.",Thu Nov 02 11:51:19 +0000 2017
230182,@AmazonHelp I just submitted the problem but if I do not hear anything by 1700 I am going to have to cancel my order and buy elsewhere sadly.Thank you.,"@170839 Ok, really sorry again about this. ^KM",Thu Oct 05 10:19:18 +0000 2017
804042,"@AmazonHelp This is first, all others can be downloaded.","@198853 The download feature is currently not available, please stay tuned for further updates on the download option for the title. ^RB",Thu Oct 12 17:05:23 +0000 2017
2824653,"@AmazonHelp @115850 Order ID- 405-1654839-4490746 picked up with wrong tracking details, please help! https://t.co/gWBZBPV96L","@786961 We'd like to take a closer look into this. Kindly fill in your details here: https://t.co/beaaDm0muc and we'll assist you accordingly. Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public. ^AU",Mon Nov 27 08:46:39 +0000 2017
2405195,"@116875 muchachos, voy a hacer una compra pero tengo una duda, están ahí?","@691795 Hola Elnath, ¡claro! . ¿Cómo te podemos ayudar? ^MB",Tue Nov 14 14:51:56 +0000 2017
2884160,"@AmazonHelp Hi, is it possible to acquire a tax refund paper from Amazon for items purchased and intend to be shipped abroad?",@800066 Hello! You can find info on tax refund's here: https://t.co/NWh6bVxdzS.^CN,Tue Nov 28 11:00:41 +0000 2017
580655,@AmazonHelp Nothing at all it just said address is undeliverable. I really need it too which is what is more annoying than anything. I've been waiting over a week already for it. Decided to buy from you instead of local which I'm regretting now.,@256793 I'm sorry to hear that. Can I ask which carrier was used for the order? You can check here: https://t.co/aaDyEz1VgE ^TI,Sun Dec 03 11:51:58 +0000 2017
1665245,@AmazonHelp Dans le cas où vous auriez des doutes : https://t.co/mwadZb2MF4,@507413 Je comprends la situation. Avez-vous signalé cela à notre service après ventre pour mieux vérifier votre commande ? ^SB,Mon Nov 06 10:51:54 +0000 2017
247502,"Preordered 8-9 for delivery tomorrow, get email today, now not coming until 25th Oct, poor show @115830, Currys and John Lewis have stock https://t.co/pulsAIS7tk","@174803 Terribly sorry for the delay, Steven! Were you given an e-mail regarding the reason for the delay? ^JZ",Thu Oct 05 16:00:42 +0000 2017
2739433,"No se si te amo o te odio @116875, cada día compro algo 🤔","@767525 Hola Estefanía. 😃💚 Cuéntanos, ¿has hecho muchas compras este buen fin?
^DB",Mon Nov 20 15:52:58 +0000 2017
1127335,@AmazonHelp It was there but not in amazon account but on my mail id i have replied it too can you tell me any time limit,"@385787 Thanks for the heads-up. If you've reverted to our correspondence, we'll get back shortly. ^YP",Mon Oct 30 12:50:42 +0000 2017
2538856,@AmazonHelp vous etes pas compétent,"@389945 Bonjour, je suis désolée d'apprendre cela. Pouvez-vous m'expliquer davantage la situation rencontrée s'il vous plait ? ^SB",Thu Nov 16 10:05:27 +0000 2017
365219,@AmazonHelp Bought a note8 as per the terms and instructions I registered with galaxy app and within 4 days I should have got the coupon to redeem the,"@202516 We'd like to get this checked, could you help us with the link to this offer? ^MA",Sun Oct 08 19:51:31 +0000 2017
35928,@AmazonHelp Muito obrigada de verdade,"@123815 De nada. Caso precisar de informação adicional, é só perguntar 😉 ^LG",Wed Nov 01 13:56:15 +0000 2017
428597,@115850 ordered LED light with 2 roll of 50 meter each as written in description but received only one roll of 50 meter yellow https://t.co/Ar7f0dLhjp,@216941 here: https://t.co/3yqvLnyTxi selecting the appropriate reason and we'll have this reviewed internally. (2/2)^YP,Tue Oct 10 13:35:02 +0000 2017
132565,"@115850 I have had an unpleasant experience dealing with Amazon with reference to order no # 408-5217257-7653153, from delivery, to return pickup and now refund has been delayed a lot","@145908 Sorry for the trouble you have faced so far with the order. I understand how upsetting it could be. Please fill this form: https://t.co/beaaDm0muc and we'll have a closer look at your concern. Once you do the needful, our team will get back to you soon.^AR",Fri Nov 24 07:06:47 +0000 2017
317448,"@AmazonHelp @15673 Ach komisch, auf dem Smartphone geht’s wieder.","@191764 Versuch mal bitte einen Neustart aller Geräte. Sag uns dann anschließend bitte Bescheid, ob wieder alles funktioniert. Grüße ^MF",Sat Oct 07 08:49:14 +0000 2017
2735694,One day @115821 will hire delivery drives that can read an address label. One day... not today though.  😑,"@400341 It sounds like you had a bad experience, my apologies. Without providing any account information can you give us some more details? ^CH",Sun Nov 26 23:26:18 +0000 2017
1234212,"@115821 Why does ""same day delivery"" constantly turn into next day delivery after I place the order? Commitment issues?",@409483 Hi Clark. We'd like to help the best we can. Has the delivery date for your order changed? ^HC,Mon Oct 16 01:26:55 +0000 2017
2835692,"@AmazonHelp made an order, get completely wrong items, you can't honour my order or price I paid?! Absolute joke for a company your size!!!!",@789300 I am so sorry this happened! We'd like to make it right. Can you verify if the order was shipped by Amazon or a third-party seller on our site? You can check here: https://t.co/aaDyEz1VgE ^JY,Mon Nov 27 14:46:38 +0000 2017
2236369,Feels like I'm waiting forever for my vinyl of the new @399451 album from Amazon to be delivered https://t.co/BlpFyBEy9J,"@652194 The wait is the hardest part! If your order has already shipped, you may be able to listen to the album now through our Auto-Rip program if your order is eligible. Please go here to learn more: https://t.co/3V2a6qpysY ^MB",Fri Nov 10 18:35:38 +0000 2017
957539,@AmazonHelp I have submitted that.,"@347201 Thank you for confirming. If you have shared your details, our team will get back to you soon. ^AG",Sun Oct 22 06:38:38 +0000 2017
420986,@115850 This is the mail I got 2 days back. No action yet. #AmazonSucks https://t.co/UIVkbV8ftD,"@191575 Please don't provide your order details, as we consider them to be personal information. Our page is visible to the public. ^GK",Tue Oct 10 07:19:36 +0000 2017
2419106,"Fare la spesa su #amazonpantry?! Semplicemente semplice!
Grazie @120540! https://t.co/PwUZXnEqPO",@695008 ❤️ ^MA,Tue Nov 14 17:41:19 +0000 2017
998194,@AmazonHelp Already shared.!,@353516 Thanks for responding. Kindly wait and our team will contact you at the earliest. ^GD,Sun Oct 15 12:02:35 +0000 2017
2282995,"@AmazonHelp Eu já receeeeeebi TUDO, migs!","@144097 Eitaa, então o que está aguardando para começar a ler 🤷‍? ^MB",Thu Oct 19 19:09:49 +0000 2017
1943810,@AmazonHelp j'ai directement signalé au transporteur,@577901 Je vous invite à contacter notre service client via le lien suivant: https://t.co/qzuu0dgDXz afin de vous aider. ^ASZ,Wed Oct 18 16:32:26 +0000 2017
319432,@AmazonHelp Here is an open letter @115851 @amazonhelp since only 1 sided view on how one cannot move funds frm Amazon pay is being told to me. https://t.co/iYjthQJVML,@192169 We're sorry to know about the hassle. We've received your details. Our team is working on it and will revert to you on priority.^RS,Mon Oct 09 07:23:12 +0000 2017
893324,@AmazonHelp Via phone I was told to contact my bank. However the bank didn't make the charge so I'm out of $10,"@332123 Just to clarify, what shipping method is shown for your item? Did you start a Prime membership with this order? ^DW",Fri Oct 20 21:04:31 +0000 2017
1718249,This is not the way u can force a customer to purchase it from @115850 else u can't refund their money. Harrasement of customers 1/2 https://t.co/LWg5Ud5tB7,@164814 I''m sorry for the trouble. We've already replied to you here : https://t.co/HcyJRHPGCZ. ^PJ,Tue Oct 17 18:01:22 +0000 2017
1487301,Hi @115830 my parcel says it is due for delivery today. It's nearly 22.20hrs. Is it really coming today? I do need it tomorrow. Urgently.,"@465429 I'm sorry, our carriers stop delivering at 21:00. Has there been a recent tracking update here: https://t.co/aaDyEz1VgE? ^TH",Mon Oct 16 21:16:50 +0000 2017
612702,@AmazonHelp Gracias.,@219317 Cualquier consulta adicional no dudes en contactarnos. ^VL,Wed Nov 22 13:52:58 +0000 2017
140929,"Danke an @116316 !
Weil ich dieses Jahr noch nicht über 100€ bestellt habe, darf ich das Handy für 250€ nicht per Lastschrift bezahlen!

Find ich super!
#Kundenservice
#keinPrime",@147798 Leider können wir diese Entscheidung nicht ändern. Gründe hierfür: https://t.co/kkXAbASVDr Tut mir leid. Lieber Gruß ^TG,Fri Nov 24 12:02:04 +0000 2017
1544162,@AmazonHelp Already replied,@446017 We'll check and get back to you at the earliest. ^PS,Sat Nov 04 05:59:23 +0000 2017
99903,"@AmazonHelp Ich ruf mal bei euch an, weil DHL sagt, ich soll einfach bis Samstag warten, es sei nicht deren Problem...","@137876 Genau, mach das 👍 ^AW",Thu Nov 30 17:13:57 +0000 2017
180361,あたしもAmazonの箱から月を見てるわ。アサ https://t.co/ncqgS6jcqP,"@158420 (*ﾟﾛﾟ)ﾊｯ!! この視線の先には月が…!!　今日は月がキレイなんですね～
Amazon箱のご利用、ありがとうございますm(*-ω-)m RI",Wed Oct 04 11:35:41 +0000 2017
2753560,@AmazonHelp やった〜！(..◜ᴗ◝..),@770772 ( *• ̀ω•́ )b✨ YM,Tue Nov 21 01:47:29 +0000 2017
939517,@AmazonHelp @115817 But they didnt. Somehow @115821 system shows it as if it was picked up.,@342711 Thanks for the info. We'd like a second chance to look into this. Please contact us here: https://t.co/EKXRLsnxJu ^GG,Fri Oct 13 23:40:11 +0000 2017
1046077,@AmazonHelp No help from amazon so far.,"@366916 We'd like to know what went wrong, please drop in the details here: https://t.co/GIJyeYqKE0 and we'll reach out to you. ^MS",Mon Oct 23 12:03:53 +0000 2017
2543915,@AmazonHelp I restarted the firestick a couple days ago. It's been fine. Now I'm trying to watch some football and https://t.co/Q5KVx4Kv1Y,@382602 Just so I understand is it switching from football to Call the Midwife? ^AP,Sun Nov 19 17:44:37 +0000 2017
490657,"Hi @AmazonHelp I received an email saying my order had been delivered to a neighbour,when I went to go pick it up they have no knowledge of it at all. Also there was no advice note through my door, pretty rubbish all round really!",@231877 I'm sorry to hear your order is missing. We'd like to take a look into this with you and see what's going on. Please contact us by phone here: https://t.co/JzP7hlA23B ^VS,Fri Dec 01 16:22:11 +0000 2017
1953611,記憶にないけどいつのまにかAmazonプライム会員になってる,@579978 無料体験を利用されたことはありませんか？申し込み時にご案内しているように、自動更新設定を変更しない場合、期間終了後に本会員へ移行します。https://t.co/eVU96EyVoQ 意図しない登録のご様子ですが、よろしければ特典をご活用いただけたら幸いです。https://t.co/FJh7vAncqv RI,Thu Nov 16 11:46:37 +0000 2017
2074033,"@115821 @AmazonHelp @115786 @115787 Amazon your logistics services are complete trash, the shipping information is incorrect and innacurate. It’s now 12:55am and still no xb1x",@613406 Sorry to hear that Tom. Amazon Logistics delivers until 9pm tonight. ^RS,Wed Nov 08 08:54:35 +0000 2017
1760384,"@AmazonHelp Sure. I ordered a lot of 24 of an item, and I keep being sent 1 of the item.","@529830 Thanks for confirming! Since this requires account access, please contact here: https://t.co/233GuUIPkP for a full review. ^TM",Wed Nov 08 15:08:45 +0000 2017
2863340,@AmazonHelp もちろん同一アカウントです。Amazon側では残高表示が出ますが、プライムナウのアプリ上では表示が出ません。,"@795365 何度もお手数おかけしておます。
一度アカウントのご登録状況確認し、ご案内をさせていただければと存じます。
よろしければ、下記URLよりカスタマーサービスにご連絡ください。
https://t.co/bwBU0NvYIn TY",Mon Nov 27 23:50:00 +0000 2017
1208717,"@AmazonHelp No, imagino que debo comunicarme directamente con ellos. Gracias por la recomendación de seguridad pero me va el riesgo 😜","@403795 Recomiendo contactarlos para verificar si todo está correcto, en caso de asistencia adicional estamos a tu disposición. ^AZ",Wed Oct 25 10:38:59 +0000 2017
968679,"@AmazonHelp U R required to give cashBack of Rs 50, as per your offer. It is effecting your credibility, as all others are also not got such cashBack",@349942 and we'll look into it. (2/2)^AU,Sat Oct 14 06:44:14 +0000 2017
2472378,"@AmazonHelp So many times recently. What is this? Instructions say ""leave in greenhouse"". Why is this so difficult all of a sudden?!! Is this an ideal place for your driver to leave my parcel? 😤 https://t.co/Ps6IKxUxs7",@216638 I'm sorry to see how your item was left. Was the item damaged in any way? Have you reported this to us directly via the Contact Us link? ^SA,Wed Nov 15 11:53:08 +0000 2017
629521,@AmazonHelp J’ai 3 commandes que j’ai passer hier matin. Toutes en prime avec « livraison garanti le 22 novembre avant 20h » elle sont même pas expédié. Cela serre à rien de proposer du prime dans ce cas 😩,@269132 Avez-vous signalé ce retard d'expéditon à notre service client pour en vérifier la cause ? ^KD,Wed Nov 22 15:32:05 +0000 2017
611196,"@115821 @115830  @AmazonHelp As a student with a dying laptop I ordered a new Dell inspirion off of your site believing in your good customer service. Instead what has happened is that I firstly received duracell batteries, and when asked for a replacement then received...",@265290 Sorry to hear about this issue. Have you contacted us here:  https://t.co/JzP7hlA23B to see what options we have available?^MI,Wed Nov 22 12:55:51 +0000 2017
2212125,@AmazonHelp Dear sir last 13 day 30 email but not solve problam...,"@523966 That's odd. I'd like to take a closer look into this, please share your details on the link here: https://t.co/GIJyeYqKE0 and we'll get back to you soon. ^PS",Fri Nov 10 05:42:35 +0000 2017
392197,@115830 excellent use of packaging again... not bad for the environment at all... MASSIVE box https://t.co/dl6ETLbJry,@208869 Thanks for bringing this to our attention! Feedback can be left directly to our Packaging team here: https://t.co/fxgZ6hTrFA ^JO,Mon Oct 09 16:32:42 +0000 2017
763609,@115850 @AmazonHelp will take my Consumer Complain back and trust Amazon again. Atleast u can give me a 300rs gc for my inconvenience. Pls https://t.co/mgBH6aX4J7,@215402 Please don't provide your order details as we consider it personal information. Our twitter page is visible to public. ^SQ,Wed Oct 11 21:15:26 +0000 2017
1576334,@115821 @AmazonHelp What rubbish service is this on chat your agent said i will get refund and on email ur agent sorry not possible? Wtf? https://t.co/FtxP4gjewi,@485651 We'd like to take a closer look into your refund issue. Please fill out this form: https://t.co/GIJyeYqKE0. ^AM,Sat Nov 04 18:07:51 +0000 2017
